timestamp_s,accel_x_mps2,accel_y_mps2,gyro_z_radps,velocity_kmh,heading_rad
28.600,1.9546,-1.1317,-0.08010,39.297,2.28842
28.620,1.8609,-0.8430,-0.07336,39.051,2.28715
28.640,0.1134,1.8071,-0.06397,39.047,2.28588
28.660,-2.3540,4.0737,-0.05359,39.334,2.28460
28.680,-0.1645,1.6119,-0.05009,39.694,2.28331
28.700,0.0314,0.7052,-0.06423,39.592,2.28202
28.720,-0.6472,2.3340,-0.07137,39.755,2.28071
28.740,-0.0234,0.4555,-0.04505,39.779,2.27941
28.760,-0.6776,1.8166,-0.05297,39.830,2.27809
28.780,-1.0048,2.6992,-0.07699,40.058,2.27677
28.800,0.2235,1.2169,-0.02783,40.212,2.27545
28.820,1.6138,-0.1760,-0.03122,40.239,2.27411
28.840,2.0529,-1.4397,-0.06377,40.072,2.27277
28.860,1.6994,-0.5101,-0.08104,39.870,2.27142
28.880,0.8495,0.9674,-0.03443,39.858,2.27007
28.900,-0.5685,2.0311,-0.03496,39.917,2.26871
28.920,-0.6653,2.0247,-0.06070,40.007,2.26734
28.940,-1.2784,2.4645,-0.07659,40.148,2.26596
28.960,2.0230,-0.4885,-0.03532,40.324,2.26458
28.980,1.8352,-0.8725,-0.08269,39.892,2.26320
29.000,0.4131,1.0582,-0.03854,40.054,2.26180
29.020,0.8038,0.2746,-0.07390,39.866,2.26040
29.040,-0.6388,1.8167,-0.07151,40.066,2.25899
29.060,0.2896,1.6759,-0.06153,40.127,2.25758
29.080,0.5156,0.5696,-0.05782,40.240,2.25616
29.100,1.0058,-0.0069,-0.11862,40.143,2.25473
29.120,1.3635,-1.2537,-0.06032,40.194,2.25330
29.140,1.4640,-0.2991,-0.07309,39.858,2.25186
29.160,-0.0763,0.7626,-0.08715,40.055,2.25041
29.180,2.2902,-2.6410,-0.07600,39.995,2.24895
29.200,1.1530,-1.1375,-0.10539,39.529,2.24749
29.220,-1.8450,2.8494,-0.07295,39.720,2.24603
29.240,0.3768,1.5952,-0.08718,40.022,2.24455
29.260,-0.4140,0.5792,-0.04741,39.865,2.24307
29.280,0.8074,1.1893,-0.07596,40.083,2.24159
29.300,2.9685,-3.0903,-0.04881,39.948,2.24009
29.320,2.8259,-2.0535,-0.07864,39.540,2.23859
29.340,1.0276,1.0931,-0.09235,39.476,2.23709
29.360,0.0339,0.6756,-0.02355,39.534,2.23558
29.380,0.5151,1.3964,-0.08532,39.558,2.23406
29.400,0.3478,1.5641,-0.10563,39.577,2.23253
29.420,0.0884,1.1534,-0.10474,39.630,2.23100
29.440,1.0629,0.4239,-0.07800,39.669,2.22946
29.460,1.3972,-0.0259,-0.05639,39.630,2.22792
29.480,1.6900,-1.2229,-0.10453,39.522,2.22637
29.500,1.5425,-0.0490,-0.04311,39.474,2.22481
29.520,1.3888,0.2432,-0.04107,39.411,2.22324
29.540,2.1071,-0.7614,0.00523,39.356,2.22167
29.560,1.5294,-1.2539,-0.03991,39.158,2.22010
29.580,0.5609,0.1882,-0.05745,39.060,2.21851
29.600,1.0269,0.7131,-0.06629,39.075,2.21692
29.620,0.4085,0.5611,-0.03420,39.131,2.21533
29.640,1.1941,0.4361,-0.08281,39.119,2.21373
29.660,0.9290,0.7858,-0.07226,39.086,2.21212
29.680,-0.1026,1.7212,-0.05859,39.182,2.21050
29.700,-0.0272,1.3916,-0.12077,39.329,2.20888
29.720,1.0739,-0.0627,-0.09288,39.451,2.20725
29.740,1.8777,-2.1562,-0.07812,39.136,2.20562
29.760,0.1224,0.4409,-0.08919,39.054,2.20398
29.780,-0.3702,1.7990,-0.06365,39.181,2.20233
29.800,-1.1418,1.6669,-0.04353,39.274,2.20068
29.820,-0.1066,0.9597,-0.06342,39.397,2.19902
29.840,0.4429,-0.2560,-0.07872,39.453,2.19736
29.860,0.9236,0.7833,-0.06690,39.300,2.19569
29.880,1.0676,0.8433,-0.09760,39.520,2.19401
29.900,1.2687,-0.1901,-0.07206,39.275,2.19232
29.920,-0.6753,1.1120,-0.11711,39.452,2.19063
29.940,1.7280,-0.9277,-0.05964,39.449,2.18894
29.960,2.7416,-1.6155,-0.09980,39.184,2.18724
29.980,-0.0551,0.9563,-0.06947,39.113,2.18553
30.000,0.7149,1.3307,-0.07998,39.330,2.18381
30.020,1.7536,-1.3976,-0.05394,39.224,2.18209
30.040,1.8318,-1.0438,-0.10586,39.006,2.18036
30.060,2.6691,-0.1934,-0.08687,38.954,2.17863
30.080,2.5622,-1.5999,-0.06549,38.807,2.17689
30.100,1.9277,-0.5112,-0.06764,38.581,2.17515
30.120,-0.0682,1.1532,-0.10258,38.660,2.17340
30.140,0.0422,0.2620,-0.06987,38.804,2.17164
30.160,0.2752,0.2894,-0.05677,38.705,2.16987
30.180,1.0740,0.4504,-0.09719,38.799,2.16811
30.200,1.3041,-0.5188,-0.06379,38.729,2.16633
30.220,1.4114,0.3654,-0.11120,38.711,2.16455
30.240,-0.4661,2.0408,-0.09448,38.733,2.16276
30.260,-0.3927,1.9296,-0.04141,39.002,2.16097
30.280,0.9243,-0.2502,-0.08478,39.094,2.15917
30.300,1.4673,-0.6191,-0.10851,38.914,2.15736
30.320,-0.1677,0.1621,-0.06827,39.007,2.15555
30.340,1.3603,0.2242,-0.07630,38.967,2.15373
30.360,1.4153,-0.6270,-0.06538,38.883,2.15191
30.380,1.4174,-1.2296,-0.09486,38.732,2.15008
30.400,1.3433,-0.0513,-0.08731,38.727,2.14824
30.420,1.3508,-0.0301,-0.10660,38.716,2.14640
30.440,2.3497,-1.5763,-0.08057,38.644,2.14455
30.460,2.6604,-2.7720,-0.08882,38.393,2.14270
30.480,0.8794,-1.1794,-0.07639,38.086,2.14084
30.500,0.2272,0.9760,-0.11016,38.109,2.13898
30.520,-0.5873,2.3575,-0.07111,38.141,2.13710
30.540,-0.9127,2.5818,-0.08305,38.534,2.13523
30.560,0.4919,1.5160,-0.09680,38.502,2.13335
30.580,-1.2990,2.3307,-0.07652,38.686,2.13146
30.600,0.1023,1.7842,-0.09465,38.901,2.12956
30.620,1.4453,0.9909,-0.07451,38.890,2.12766
30.640,1.3592,-0.0812,-0.10290,38.904,2.12576
30.660,-0.2901,2.0572,-0.09754,38.826,2.12384
30.680,1.0298,0.7651,-0.09926,39.146,2.12193
30.700,1.8969,-0.0521,-0.10618,38.874,2.12000
30.720,-0.1807,2.3427,-0.08319,38.867,2.11808
30.740,0.5692,1.7599,-0.07747,39.116,2.11614
30.760,1.5428,-0.9555,-0.10967,39.097,2.11420
30.780,0.3902,0.3421,-0.04345,38.994,2.11225
30.800,0.2155,1.2190,-0.09453,39.036,2.11030
30.820,0.8819,2.3956,-0.12871,39.131,2.10834
30.840,0.3830,2.1473,-0.11928,39.233,2.10638
30.860,1.1132,2.2144,-0.11728,39.284,2.10441
30.880,0.2104,2.5059,-0.09026,39.419,2.10244
30.900,1.4678,-0.1562,-0.10917,39.589,2.10046
30.920,1.2606,-0.6641,-0.10340,39.390,2.09847
30.940,0.4960,1.0429,-0.08246,39.322,2.09648
30.960,0.7531,2.5354,-0.08349,39.478,2.09448
30.980,1.1036,1.1815,-0.10947,39.566,2.09248
31.000,0.5266,0.8555,-0.11319,39.608,2.09047
31.020,-0.2528,1.5650,-0.07285,39.729,2.08846
31.040,0.6038,0.1779,-0.10245,39.901,2.08644
31.060,2.1957,-1.3675,-0.13376,39.746,2.08441
31.080,2.4375,-2.6696,-0.06809,39.526,2.08238
31.100,0.2064,1.2724,-0.10028,39.318,2.08035
31.120,0.1494,1.1069,-0.09607,39.652,2.07831
31.140,2.0417,-0.3534,-0.11479,39.463,2.07626
31.160,1.7960,0.0760,-0.10680,39.420,2.07421
31.180,0.6992,1.0519,-0.09456,39.387,2.07215
31.200,1.5106,-0.2131,-0.10239,39.573,2.07009
31.220,2.6528,-0.9316,-0.07373,39.260,2.06802
31.240,-0.1295,1.9429,-0.07759,39.253,2.06594
31.260,-0.3879,3.1798,-0.13428,39.471,2.06386
31.280,0.0056,1.5725,-0.11827,39.672,2.06178
31.300,0.7719,1.0699,-0.10286,39.746,2.05969
31.320,-0.1817,2.2333,-0.10747,39.699,2.05759
31.340,1.4267,0.9883,-0.07890,40.015,2.05549
31.360,1.7241,-0.3622,-0.06417,39.714,2.05338
31.380,0.1346,1.9313,-0.12252,39.891,2.05127
31.400,1.0754,2.2964,-0.10284,39.982,2.04916
31.420,0.0122,1.0051,-0.12805,40.089,2.04703
31.440,0.7627,0.7154,-0.10625,40.136,2.04491
31.460,0.0929,1.8589,-0.08329,40.173,2.04277
31.480,1.9111,-0.6497,-0.06600,40.341,2.04063
31.500,2.3980,-2.2102,-0.08797,40.133,2.03849
31.520,1.8520,-0.1721,-0.10022,39.909,2.03634
31.540,0.8585,0.2907,-0.11066,39.938,2.03419
31.560,1.4440,0.1257,-0.10301,39.948,2.03203
31.580,0.3797,2.3001,-0.10302,39.977,2.02987
31.600,0.7717,2.1279,-0.09168,40.263,2.02770
31.620,1.1127,0.4769,-0.07802,40.159,2.02552
31.640,0.8705,1.1110,-0.11667,40.294,2.02334
31.660,-0.1325,3.9700,-0.14249,40.363,2.02116
31.680,0.8864,1.5193,-0.09453,40.789,2.01897
31.700,1.6478,-1.6193,-0.08776,40.537,2.01677
31.720,2.1941,0.4645,-0.12271,40.439,2.01457
31.740,1.1484,1.3663,-0.11061,40.357,2.01236
31.760,1.1856,0.3513,-0.08616,40.594,2.01015
31.780,0.6294,1.7999,-0.11487,40.447,2.00794
31.800,-0.5064,4.7376,-0.09796,40.745,2.00572
31.820,-0.5178,3.3439,-0.08510,41.033,2.00349
31.840,0.3392,2.2225,-0.08774,41.189,2.00126
31.860,2.5944,-0.6080,-0.11725,41.267,1.99903
31.880,1.8819,-0.8239,-0.06646,40.987,1.99678
31.900,1.6363,-0.1945,-0.10855,41.020,1.99454
31.920,2.2532,-2.2113,-0.09763,40.762,1.99229
31.940,1.2523,0.2314,-0.11703,40.697,1.99003
31.960,0.8501,0.5613,-0.07930,40.734,1.98777
31.980,1.1021,1.6775,-0.06928,40.678,1.98551
32.000,0.6470,0.7747,-0.10167,40.849,1.98324
32.020,2.0930,-1.3979,-0.06747,40.826,1.98096
32.040,3.0036,-2.6306,-0.11527,40.547,1.97868
32.060,2.4893,-2.5949,-0.11332,40.356,1.97640
32.080,2.5489,-0.8011,-0.13822,40.127,1.97411
32.100,0.9961,1.8333,-0.07916,40.070,1.97181
32.120,0.1214,2.9884,-0.12346,40.295,1.96951
32.140,0.5341,1.8730,-0.06861,40.386,1.96721
32.160,1.7372,-0.5039,-0.11680,40.447,1.96490
32.180,0.3289,1.3027,-0.08003,40.216,1.96258
32.200,0.3290,2.5397,-0.08989,40.642,1.96027
32.220,0.7479,3.3154,-0.13167,40.637,1.95794
32.240,0.4626,2.2619,-0.11894,41.072,1.95561
32.260,1.9072,-1.5919,-0.09791,40.916,1.95328
32.280,1.1153,2.8351,-0.09115,40.814,1.95094
32.300,0.9437,2.0242,-0.09156,41.282,1.94860
32.320,1.8331,-0.1477,-0.11707,41.088,1.94625
32.340,1.6539,1.4621,-0.13529,41.163,1.94390
32.360,1.8972,-0.8260,-0.10910,41.103,1.94155
32.380,1.3368,2.2667,-0.13021,40.956,1.93918
32.400,1.1715,2.0342,-0.15259,41.345,1.93682
32.420,0.4326,1.0431,-0.13097,41.164,1.93445
32.440,0.7482,2.6499,-0.10510,41.326,1.93207
32.460,1.4543,0.1427,-0.12056,41.525,1.92969
32.480,1.9976,-3.1226,-0.13202,41.343,1.92731
32.500,3.3797,-4.2868,-0.11850,41.001,1.92492
32.520,2.4161,-2.2545,-0.11531,40.681,1.92253
32.540,1.3488,-0.2068,-0.08903,40.537,1.92013
32.560,0.2612,0.4889,-0.12570,40.577,1.91773
32.580,1.2610,0.8253,-0.09346,40.637,1.91532
32.600,1.4602,-0.5573,-0.10214,40.603,1.91291
32.620,1.2272,1.1074,-0.12678,40.584,1.91050
32.640,0.7230,2.6938,-0.13453,40.759,1.90808
32.660,0.8722,1.1205,-0.11743,40.898,1.90565
32.680,1.1468,0.4476,-0.11896,40.966,1.90322
32.700,1.1729,0.1859,-0.12090,40.855,1.90079
32.720,1.2034,0.7067,-0.14623,40.995,1.89835
32.740,0.9210,-0.0473,-0.13299,41.027,1.89591
32.760,1.6921,-0.8785,-0.13575,40.893,1.89347
32.780,1.1173,1.0247,-0.11820,40.789,1.89102
32.800,0.1656,4.1883,-0.12334,41.010,1.88856
32.820,1.1487,1.4890,-0.12594,41.342,1.88610
32.840,3.1207,-2.4302,-0.10835,41.247,1.88364
32.860,1.8356,-0.6017,-0.11396,40.873,1.88117
32.880,1.4143,-0.4196,-0.14643,40.979,1.87870
32.900,1.3029,-0.2348,-0.11710,40.816,1.87622
32.920,0.4097,0.6034,-0.11115,40.948,1.87374
32.940,1.2039,3.1569,-0.09773,40.880,1.87126
32.960,0.6846,2.8463,-0.12536,41.282,1.86877
32.980,1.3356,1.5726,-0.11670,41.302,1.86628
33.000,1.5501,-0.2027,-0.10214,41.464,1.86378
33.020,3.2071,-4.7319,-0.13908,41.246,1.86128
33.040,2.2806,-3.1189,-0.13737,40.738,1.85877
33.060,1.5587,1.0990,-0.14262,40.762,1.85626
33.080,0.8329,1.3716,-0.11199,40.810,1.85375
33.100,1.8540,1.3594,-0.10261,40.939,1.85123
33.120,1.5983,-2.0965,-0.10936,40.840,1.84871
33.140,2.6868,-2.4852,-0.12082,40.607,1.84618
33.160,1.8828,-0.5169,-0.15197,40.319,1.84365
33.180,1.3342,1.4899,-0.09909,40.418,1.84112
33.200,1.3771,0.5823,-0.09863,40.546,1.83858
33.220,1.6100,-1.0317,-0.12624,40.389,1.83604
33.240,1.6241,-1.2918,-0.13530,40.294,1.83349
33.260,2.1571,-2.9267,-0.12655,40.163,1.83094
33.280,1.9105,-1.3827,-0.13716,39.821,1.82839
33.300,0.7152,1.6171,-0.12083,39.857,1.82583
33.320,1.1141,1.3452,-0.12293,40.010,1.82327
33.340,1.1990,-1.4399,-0.11887,39.969,1.82070
33.360,1.7717,-1.1167,-0.11936,39.713,1.81813
33.380,1.0079,1.5554,-0.14187,39.678,1.81556
33.400,1.1758,4.1927,-0.14667,39.923,1.81298
33.420,1.3722,3.7665,-0.12771,40.307,1.81040
33.440,2.1002,-0.5885,-0.12036,40.355,1.80782
33.460,2.5662,-2.5282,-0.13528,40.213,1.80523
33.480,2.4514,-4.0431,-0.17443,39.856,1.80264
33.500,1.2342,-1.9730,-0.12796,39.577,1.80004
33.520,1.2726,0.7549,-0.12452,39.561,1.79744
33.540,1.1498,1.1465,-0.10309,39.602,1.79484
33.560,1.1610,0.8705,-0.11642,39.648,1.79223
33.580,2.2998,-2.3289,-0.11655,39.601,1.78962
33.600,2.1824,-2.6746,-0.12725,39.323,1.78700
33.620,1.5097,-1.5635,-0.12480,39.039,1.78439
33.640,0.9610,-0.6429,-0.13959,39.066,1.78176
33.660,1.8744,0.8702,-0.11121,38.917,1.77914
33.680,1.8722,0.2605,-0.10777,39.152,1.77651
33.700,1.3792,0.3762,-0.06552,38.890,1.77388
33.720,1.3703,1.3941,-0.13946,39.193,1.77124
33.740,1.5278,-0.4468,-0.06321,39.073,1.76860
33.760,1.6502,1.3732,-0.14171,39.114,1.76596
33.780,1.6260,-0.4961,-0.12493,39.154,1.76331
33.800,1.8419,-3.0508,-0.13930,39.092,1.76066
33.820,1.7964,-2.9259,-0.11504,38.729,1.75800
33.840,0.7167,1.4488,-0.11397,38.643,1.75535
33.860,1.2665,0.0161,-0.13767,38.917,1.75269
33.880,2.6146,-3.9245,-0.14928,38.686,1.75002
33.900,1.2002,-2.5308,-0.14148,38.354,1.74735
33.920,1.7732,-0.2684,-0.11813,38.315,1.74468
33.940,1.9946,-1.7200,-0.18667,38.241,1.74201
33.960,1.6321,-1.9204,-0.15910,38.008,1.73933
33.980,1.0676,-1.5562,-0.12604,37.873,1.73665
34.000,1.3813,-1.3697,-0.10273,37.786,1.73396
34.020,1.2531,0.1883,-0.12004,37.712,1.73127
34.040,1.5020,1.0252,-0.13193,37.741,1.72858
34.060,1.4396,1.0326,-0.12011,37.868,1.72589
34.080,1.2060,0.8096,-0.12814,37.938,1.72319
34.100,1.3226,2.6888,-0.12604,37.999,1.72049
34.120,0.6369,2.8278,-0.15574,38.302,1.71778
34.140,1.8130,-2.2445,-0.15227,38.499,1.71507
34.160,2.4993,-3.4445,-0.14926,37.975,1.71236
34.180,1.6698,-2.4391,-0.12457,37.909,1.70965
34.200,1.8148,-2.3628,-0.14623,37.626,1.70693
34.220,0.9063,0.8210,-0.12659,37.502,1.70421
34.240,1.2914,0.9918,-0.14373,37.640,1.70149
34.260,1.7562,-0.6180,-0.14822,37.604,1.69876
34.280,1.1400,1.2475,-0.12683,37.527,1.69603
34.300,2.0765,0.7942,-0.14919,37.764,1.69330
34.320,1.9703,-1.7189,-0.12445,37.493,1.69056
34.340,1.4343,0.9427,-0.12923,37.476,1.68782
34.360,1.7690,1.2297,-0.11920,37.575,1.68508
34.380,2.1224,-1.4445,-0.12357,37.580,1.68233
34.400,2.1333,-0.9935,-0.14265,37.370,1.67958
34.420,0.9754,0.3076,-0.11665,37.366,1.67683
34.440,1.0485,1.7399,-0.13435,37.511,1.67408
34.460,1.4079,1.1985,-0.10122,37.576,1.67132
34.480,1.1178,0.9527,-0.13826,37.633,1.66856
34.500,2.2256,0.3971,-0.14064,37.688,1.66580
34.520,0.8654,-1.3440,-0.14224,37.713,1.66303
34.540,1.7443,-1.2817,-0.10495,37.489,1.66026
34.560,0.8883,0.4889,-0.15948,37.434,1.65749
34.580,1.3282,-3.0732,-0.13060,37.511,1.65471
34.600,2.2417,-2.9010,-0.08680,36.951,1.65194
34.620,1.3237,0.9859,-0.09891,37.087,1.64916
34.640,1.5967,-1.1608,-0.13206,37.148,1.64637
34.660,1.8339,-2.3396,-0.13076,36.952,1.64359
34.680,1.3698,-0.9486,-0.11086,36.818,1.64080
34.700,1.6959,0.7969,-0.12180,36.781,1.63801
34.720,1.7154,-0.7967,-0.11085,36.856,1.63521
34.740,1.4255,0.6757,-0.13827,36.788,1.63241
34.760,1.2243,2.0848,-0.11377,36.999,1.62962
34.780,1.5993,0.3298,-0.14877,37.073,1.62681
34.800,1.9557,-2.0808,-0.16483,36.931,1.62401
34.820,1.4417,-0.4388,-0.13301,36.846,1.62120
34.840,1.4021,1.7484,-0.12828,36.887,1.61839
34.860,0.8858,2.0329,-0.14183,37.019,1.61558
34.880,1.8197,-0.0751,-0.11505,37.141,1.61276
34.900,1.2513,-0.7204,-0.11137,37.123,1.60994
34.920,1.8705,-0.1171,-0.14028,37.150,1.60712
34.940,1.6867,0.3748,-0.13611,37.146,1.60430
34.960,2.0231,-0.2332,-0.16234,37.294,1.60147
34.980,1.6986,-0.0221,-0.14780,37.116,1.59864
35.000,1.1914,-1.5904,-0.15935,37.225,1.59581
35.020,2.4887,-1.6656,-0.13997,36.891,1.59298
35.040,1.9872,0.3695,-0.14991,36.972,1.59014
35.060,1.5119,-0.0140,-0.14555,37.019,1.58731
35.080,1.2757,-2.4190,-0.11416,37.019,1.58446
35.100,1.0974,-0.5122,-0.14137,36.635,1.58162
35.120,2.1062,3.4620,-0.11829,36.917,1.57878
35.140,1.4185,1.3439,-0.10639,37.078,1.57593
35.160,1.2308,-0.0690,-0.14913,37.083,1.57308
35.180,1.8620,-1.2705,-0.12455,37.166,1.57023
35.200,1.6496,-0.0903,-0.12664,36.996,1.56737
35.220,1.7601,1.5404,-0.15158,37.089,1.56451
35.240,1.4821,0.6666,-0.17436,37.369,1.56165
35.260,1.8571,2.7127,-0.10258,37.157,1.55879
35.280,1.9937,2.6096,-0.09454,37.642,1.55593
35.300,1.5243,0.6097,-0.14760,37.563,1.55306
35.320,1.6894,-0.1195,-0.10987,37.712,1.55019
35.340,1.4075,-1.0459,-0.18601,37.564,1.54732
35.360,1.6290,-1.2345,-0.11650,37.634,1.54445
35.380,2.0180,-2.3305,-0.13339,37.405,1.54158
35.400,1.6620,-1.1335,-0.16561,37.286,1.53870
35.420,1.3585,-0.9641,-0.16187,37.245,1.53582
35.440,1.4748,-1.2903,-0.14223,37.127,1.53294
35.460,1.1530,0.1710,-0.12085,37.083,1.53006
35.480,1.4154,0.0938,-0.12163,37.259,1.52717
35.500,1.9085,-3.2139,-0.13817,37.029,1.52428
35.520,2.0883,-2.0378,-0.11725,36.814,1.52139
35.540,0.8004,-1.0942,-0.14595,36.822,1.51850
35.560,1.7068,-2.3948,-0.15279,36.721,1.51561
35.580,1.5482,-1.3346,-0.13546,36.540,1.51271
35.600,0.8106,-0.6336,-0.11861,36.564,1.50982
35.620,1.6732,-0.6957,-0.14273,36.462,1.50692
35.640,1.6981,-0.5224,-0.14315,36.523,1.50402
35.660,1.7600,-0.6812,-0.14647,36.516,1.50111
35.680,0.9940,0.1796,-0.13525,36.480,1.49821
35.700,1.4221,1.0987,-0.17562,36.467,1.49530
35.720,1.9318,3.2273,-0.10470,36.651,1.49239
35.740,1.0100,0.8240,-0.13369,36.888,1.48948
35.760,2.0055,-1.5999,-0.13056,36.859,1.48657
35.780,1.3952,-3.3968,-0.10388,36.674,1.48366
35.800,0.9095,-3.8872,-0.11682,36.402,1.48074
35.820,1.6509,-3.7561,-0.10628,36.000,1.47782
35.840,1.7379,-3.3745,-0.14254,35.788,1.47490
35.860,1.2310,-1.4897,-0.14162,35.635,1.47198
35.880,0.8663,-2.0993,-0.13226,35.625,1.46906
35.900,1.7438,-1.1897,-0.17124,35.287,1.46613
35.920,2.9122,1.9918,-0.16030,35.544,1.46321
35.940,1.9154,2.6157,-0.14718,35.735,1.46028
35.960,1.4604,0.9884,-0.16150,35.960,1.45735
35.980,1.0217,-0.5146,-0.12334,35.867,1.45442
36.000,1.7090,-1.1907,-0.16909,35.911,1.45149
36.020,1.0928,1.0557,-0.13227,35.741,1.44855
36.040,1.8038,0.3190,-0.15744,36.020,1.44562
36.060,1.4347,-2.6443,-0.15105,35.801,1.44268
36.080,1.7521,0.7379,-0.11709,35.709,1.43974
36.100,2.0623,4.4507,-0.14798,35.965,1.43680
36.120,2.7597,3.0806,-0.12220,36.413,1.43386
36.140,1.4663,-0.7224,-0.15208,36.397,1.43092
36.160,1.7311,-4.5071,-0.13569,36.322,1.42797
36.180,1.6230,-1.0240,-0.15895,35.871,1.42503
36.200,2.4338,1.7343,-0.17955,36.179,1.42208
36.220,1.0309,-2.3740,-0.15987,36.234,1.41913
36.240,1.5280,-0.9509,-0.15283,35.895,1.41618
36.260,1.8257,0.9028,-0.14085,36.052,1.41323
36.280,1.4854,-0.2412,-0.13970,36.162,1.41027
36.300,0.8444,-1.5810,-0.12900,36.099,1.40732
36.320,1.5960,-0.5530,-0.15611,35.998,1.40437
36.340,2.6076,1.3794,-0.14339,36.130,1.40141
36.360,2.3975,0.3779,-0.15177,36.172,1.39845
36.380,1.8437,1.8256,-0.12451,36.259,1.39549
36.400,2.8443,2.6052,-0.13635,36.480,1.39253
36.420,2.0518,2.4449,-0.12384,36.695,1.38957
36.440,1.5302,1.5084,-0.16881,36.832,1.38661
36.460,1.3564,-0.7106,-0.12624,36.937,1.38364
36.480,1.1775,-3.6807,-0.14928,36.707,1.38068
36.500,1.7703,-0.8173,-0.13009,36.506,1.37771
36.520,1.9721,1.8330,-0.15905,36.654,1.37474
36.540,1.8390,1.3262,-0.13459,36.770,1.37177
36.560,2.1347,1.5864,-0.14770,36.863,1.36880
36.580,1.6687,0.0832,-0.15837,37.015,1.36583
36.600,1.1464,-0.6411,-0.16721,36.915,1.36286
36.620,1.3792,-0.7775,-0.11247,37.017,1.35989
36.640,1.3007,-1.5678,-0.14000,36.839,1.35692
36.660,1.6305,1.0160,-0.13517,36.850,1.35394
36.680,1.7889,-0.3452,-0.19185,37.017,1.35097
36.700,1.9616,0.8114,-0.15905,36.895,1.34799
36.720,2.1588,3.2799,-0.13358,37.247,1.34501
36.740,2.7879,3.0533,-0.15749,37.451,1.34203
36.760,1.7455,1.5251,-0.15894,37.698,1.33905
36.780,1.1981,-2.6613,-0.14196,37.660,1.33607
36.800,0.9001,-2.7080,-0.16138,37.410,1.33309
36.820,1.2171,-0.4223,-0.15884,37.284,1.33011
36.840,1.8566,-0.8103,-0.16198,37.384,1.32713
36.860,1.7881,-0.1058,-0.13904,37.333,1.32414
36.880,2.1162,0.9790,-0.15841,37.463,1.32116
36.900,2.1820,-0.5871,-0.12170,37.490,1.31817
36.920,1.6950,-0.4010,-0.17423,37.384,1.31519
36.940,2.2090,2.2792,-0.13625,37.552,1.31220
36.960,0.6131,-0.0901,-0.13288,37.796,1.30921
36.980,1.7064,-1.2390,-0.17843,37.664,1.30623
37.000,1.5189,0.1360,-0.14888,37.756,1.30324
37.020,1.4119,0.3387,-0.16151,37.784,1.30025
37.040,1.3949,-0.6032,-0.16310,37.835,1.29726
37.060,1.2773,-2.1887,-0.12016,37.816,1.29427
37.080,1.5074,-0.9065,-0.13835,37.590,1.29128
37.100,1.5783,-0.1405,-0.15979,37.844,1.28829
37.120,0.7559,-3.6179,-0.16576,37.656,1.28529
37.140,1.4627,-0.7388,-0.13442,37.500,1.28230
37.160,1.7197,1.3418,-0.15549,37.618,1.27931
37.180,1.0340,-1.2540,-0.13611,37.650,1.27631
37.200,0.5812,-2.4319,-0.12443,37.507,1.27332
37.220,1.6125,-1.0201,-0.14233,37.388,1.27033
37.240,1.5047,-1.4899,-0.15388,37.360,1.26733
37.260,1.5974,0.2569,-0.16998,37.281,1.26434
37.280,1.0646,-1.0915,-0.13885,37.398,1.26134
37.300,1.9080,-1.5821,-0.12907,37.188,1.25834
37.320,2.1012,2.2432,-0.20026,37.254,1.25535
37.340,2.4751,1.2250,-0.14570,37.529,1.25235
37.360,0.7783,-1.1673,-0.13821,37.565,1.24935
37.380,1.3166,-2.7096,-0.19750,37.405,1.24635
37.400,1.5281,-1.6877,-0.13964,37.275,1.24336
37.420,0.9297,-0.5801,-0.17107,37.283,1.24036
37.440,1.8023,0.1227,-0.13488,37.171,1.23736
37.460,0.8487,-1.3967,-0.11282,37.393,1.23436
37.480,1.3069,0.0416,-0.17122,37.062,1.23136
37.500,0.8278,-0.7319,-0.16522,37.357,1.22836
37.520,0.7087,-2.1656,-0.15096,36.992,1.22536
37.540,1.4205,-1.3833,-0.15645,36.985,1.22236
37.560,1.1219,-0.5104,-0.17591,36.790,1.21937
37.580,1.3520,-0.8330,-0.14365,36.938,1.21637
37.600,0.7761,-2.2649,-0.16816,36.798,1.21337
37.620,0.1176,-2.5394,-0.14055,36.594,1.21037
37.640,1.1883,-1.0792,-0.17249,36.533,1.20737
37.660,0.2226,-3.2345,-0.12439,36.459,1.20437
37.680,0.8046,-1.7849,-0.14829,36.111,1.20137
37.700,-0.5301,-2.4393,-0.17593,36.193,1.19837
37.720,0.4607,-2.4144,-0.16069,35.762,1.19537
37.740,1.6943,0.7858,-0.13353,35.974,1.19237
37.760,2.0360,-0.0339,-0.14884,35.914,1.18937
37.780,1.0721,0.0702,-0.12065,36.086,1.18637
37.800,0.2412,-2.0970,-0.13317,35.978,1.18337
37.820,1.2385,-0.8463,-0.15801,35.835,1.18037
37.840,1.2515,-0.5693,-0.11863,35.952,1.17737
37.860,0.4876,-2.8283,-0.16433,35.847,1.17437
37.880,0.3134,-2.1398,-0.15727,35.569,1.17137
37.900,0.7117,-1.8735,-0.13319,35.553,1.16837
37.920,0.3050,-2.6328,-0.11724,35.305,1.16537
37.940,2.0981,1.0309,-0.15365,35.303,1.16237
37.960,2.9303,2.4342,-0.15840,35.551,1.15937
37.980,1.6521,1.5491,-0.13294,35.724,1.15638
38.000,1.1217,-0.9361,-0.15014,35.725,1.15338
